step,loss,ce_unweighted,lr
1053,6.263436317443848,6.067142486572266,0.00018736649494570148
1054,6.313523292541504,6.3108320236206055,0.00018733584599948814
1055,5.889255523681641,5.878352165222168,0.00018730516273440491
1056,5.884153366088867,5.992062091827393,0.00018727444516406807
1057,6.03230094909668,5.941773891448975,0.00018724369330210886
1058,6.147636413574219,6.287030220031738,0.00018721290716217393
1059,5.913414001464844,5.955323219299316,0.00018718208675792502
1060,5.917252540588379,5.833940029144287,0.00018715123210303906
1061,6.0138139724731445,5.974527359008789,0.00018712034321120838
1062,6.034424304962158,6.031215667724609,0.00018708942009614029
1063,6.101820945739746,6.380293369293213,0.00018705846277155728
1064,6.338109016418457,6.311985969543457,0.00018702747125119723
1065,6.339077949523926,6.158022880554199,0.00018699644554881294
1066,6.278971195220947,6.1430463790893555,0.00018696538567817262
1067,6.105554580688477,5.90691614151001,0.00018693429165305943
1068,6.327234268188477,6.525857925415039,0.00018690316348727183
1069,6.35101318359375,6.225933074951172,0.00018687200119462338
1070,6.303432464599609,6.408507823944092,0.00018684080478894276
1071,6.025233745574951,5.906619071960449,0.00018680957428407382
1072,6.035374164581299,5.956409931182861,0.00018677830969387557
1073,6.05356502532959,6.077301025390625,0.00018674701103222208
1074,6.281750679016113,6.1702494621276855,0.00018671567831300259
1075,6.061112403869629,6.280937671661377,0.0001866843115501214
1076,5.783010482788086,5.729610919952393,0.000186652910757498
1077,5.840866565704346,5.997542381286621,0.0001866214759490669
1078,6.179808139801025,6.254319667816162,0.00018659000713877776
1079,5.786409378051758,5.860177516937256,0.00018655850434059527
1080,6.004293918609619,5.991913318634033,0.0001865269675684993
1081,6.147884368896484,6.1933770179748535,0.00018649539683648463
1082,5.8382487297058105,5.926322937011719,0.0001864637921585614
1083,6.349020957946777,6.2562575340271,0.00018643215354875446
1084,6.227771759033203,6.288729667663574,0.00018640048102110395
1085,6.011758804321289,6.12462043762207,0.000186368774589665
1086,6.033066749572754,6.084167957305908,0.00018633703426850778
1087,5.953066825866699,5.877862453460693,0.0001863052600717175
1088,6.085920333862305,6.0862135887146,0.00018627345201339442
1089,6.186564922332764,6.315371513366699,0.0001862416101076538
1090,6.043692588806152,6.0290727615356445,0.00018620973436862595
1091,6.494664192199707,6.460804462432861,0.00018617782481045617
1092,5.827877998352051,6.153965950012207,0.00018614588144730477
1093,6.284308433532715,6.348534107208252,0.00018611390429334706
1094,6.103324890136719,6.199486255645752,0.0001860818933627734
1095,6.254140853881836,6.23042631149292,0.00018604984866978902
1096,5.915650367736816,6.075572490692139,0.00018601777022861425
1097,5.940868377685547,6.007728576660156,0.00018598565805348432
1098,6.060365676879883,6.1474528312683105,0.0001859535121586495
1099,6.437436103820801,6.550525665283203,0.00018592133255837493
1100,6.06616735458374,6.108405113220215,0.00018588911926694081
1101,5.835045337677002,5.979175567626953,0.00018585687229864223
1102,6.29604434967041,6.392777442932129,0.0001858245916677892
1103,6.262632369995117,6.114030361175537,0.00018579227738870676
1104,6.214067459106445,6.276425838470459,0.00018575992947573476
1105,6.0131516456604,6.083555698394775,0.0001857275479432281
1106,6.327320098876953,6.256296634674072,0.00018569513280555653
1107,5.906288146972656,5.955517768859863,0.00018566268407710468
1108,6.220514297485352,6.3318047523498535,0.0001856302017722722
1109,6.161229610443115,6.120053768157959,0.0001855976859054735
1110,5.978294849395752,6.024862289428711,0.00018556513649113806
1111,6.015408515930176,6.071617603302002,0.00018553255354370997
1112,6.247705459594727,6.3763580322265625,0.0001854999370776485
1113,6.135339736938477,6.1543145179748535,0.00018546728710742765
1114,5.749237060546875,5.890189170837402,0.00018543460364753628
1115,5.938586235046387,6.074524879455566,0.00018540188671247812
1116,5.860162258148193,5.795801639556885,0.00018536913631677184
1117,5.837231159210205,5.894593715667725,0.0001853363524749508
1118,6.048449516296387,6.14054536819458,0.00018530353520156335
1119,6.11185359954834,6.179585933685303,0.00018527068451117262
1120,6.027074337005615,5.911039352416992,0.0001852378004183565
1121,6.525211334228516,6.395374298095703,0.00018520488293770785
1122,5.739875793457031,5.95555305480957,0.00018517193208383422
1123,6.347326278686523,6.290772438049316,0.000185138947871358
1124,5.936873435974121,6.051254749298096,0.00018510593031491646
1125,5.9806013107299805,5.882309436798096,0.00018507287942916154
1126,5.816648960113525,6.104511260986328,0.00018503979522876008
1127,6.06806755065918,5.9927592277526855,0.00018500667772839365
1128,6.0002946853637695,6.168309688568115,0.0001849735269427586
1129,5.815036296844482,5.832024097442627,0.00018494034288656607
1130,6.037601947784424,6.213287353515625,0.0001849071255745419
1131,6.083353519439697,6.076357364654541,0.0001848738750214268
1132,6.458504676818848,6.397333145141602,0.0001848405912419761
1133,6.315740585327148,6.2881035804748535,0.00018480727425096004
1134,6.0000152587890625,6.016533374786377,0.00018477392406316347
1135,6.339177131652832,6.3170247077941895,0.000184740540693386
1136,6.016022682189941,6.105145454406738,0.00018470712415644196
1137,6.060847282409668,6.158486843109131,0.00018467367446716037
1138,6.279958724975586,6.211707592010498,0.00018464019164038511
1139,6.011891841888428,5.983543872833252,0.00018460667569097453
1140,5.952353000640869,5.8861188888549805,0.00018457312663380188
1141,6.168012619018555,5.926930904388428,0.00018453954448375502
1142,5.982670307159424,6.197187900543213,0.00018450592925573647
1143,5.962081432342529,6.113250732421875,0.0001844722809646635
1144,5.934149742126465,5.971431732177734,0.00018443859962546797
1145,6.039366722106934,6.136723518371582,0.00018440488525309649
1146,6.241320610046387,6.070788383483887,0.00018437113786251027
1147,6.303265571594238,6.021904468536377,0.0001843373574686852
1148,6.226139068603516,6.146767616271973,0.00018430354408661176
1149,6.095293998718262,6.181887149810791,0.00018426969773129517
1150,6.372028350830078,6.000599384307861,0.0001842358184177552
1151,5.959097862243652,5.985540390014648,0.00018420190616102628
1152,6.059474945068359,6.167603969573975,0.00018416796097615745
1153,6.019394397735596,6.241904258728027,0.00018413398287821234
1154,6.086003303527832,6.043194770812988,0.00018409997188226923
1155,6.291298866271973,6.399152755737305,0.00018406592800342098
1156,5.9354166984558105,6.168890476226807,0.00018403185125677506
1157,6.1380486488342285,6.0465264320373535,0.00018399774165745345
1158,6.384001731872559,6.313401222229004,0.00018396359922059284
1159,6.100529193878174,6.012256622314453,0.00018392942396134435
1160,6.215246200561523,6.344086647033691,0.00018389521589487373
1161,6.112190246582031,6.060058116912842,0.00018386097503636135
1162,6.229092121124268,6.349788188934326,0.00018382670140100206
1163,5.95212459564209,5.992728233337402,0.0001837923950040052
1164,6.174123764038086,6.295054912567139,0.00018375805586059478
1165,6.257521152496338,6.167385101318359,0.00018372368398600927
1166,6.0695085525512695,5.869232654571533,0.0001836892793955017
1167,6.26167106628418,6.424863815307617,0.0001836548421043395
1168,5.883034706115723,5.939407825469971,0.00018362037212780476
1169,5.7887349128723145,5.769012451171875,0.00018358586948119402
1170,6.071253776550293,6.357494354248047,0.00018355133417981834
1171,6.230131149291992,6.225158214569092,0.00018351676623900323
1172,5.958536148071289,6.118344783782959,0.00018348216567408865
1173,5.955039024353027,5.757783889770508,0.0001834475325004291
1174,6.006492614746094,5.982550144195557,0.00018341286673339362
1175,6.019747734069824,5.957826614379883,0.00018337816838836558
1176,5.919968128204346,5.998868942260742,0.0001833434374807428
1177,6.445224761962891,6.44460916519165,0.0001833086740259377
1178,6.013537406921387,6.013307094573975,0.000183273878039377
1179,6.1063232421875,6.131756782531738,0.00018323904953650193
1180,6.195253372192383,6.1420159339904785,0.00018320418853276814
1181,6.059807777404785,5.95587158203125,0.00018316929504364564
1182,6.161637306213379,6.247971534729004,0.00018313436908461893
1183,6.55225944519043,6.433152198791504,0.00018309941067118693
1184,5.83402681350708,5.849736213684082,0.00018306441981886292
1185,6.155434608459473,6.081242561340332,0.00018302939654317452
1186,6.02398681640625,6.3184309005737305,0.0001829943408596639
1187,6.053528308868408,6.051921844482422,0.00018295925278388742
1188,6.327791690826416,6.306144714355469,0.00018292413233141595
1189,6.069231033325195,6.267815113067627,0.0001828889795178347
1190,6.064599514007568,6.409430503845215,0.00018285379435874322
1191,6.030996322631836,6.039285659790039,0.00018281857686975537
1192,5.734801292419434,5.936857223510742,0.00018278332706649945
1193,6.133939743041992,5.945686340332031,0.0001827480449646181
1194,6.037148952484131,5.923064231872559,0.00018271273057976815
1195,5.601076126098633,5.95266580581665,0.00018267738392762088
1196,6.3802924156188965,6.038013458251953,0.00018264200502386192
1197,6.131665229797363,6.2654595375061035,0.00018260659388419115
1198,5.941530704498291,5.962940216064453,0.00018257115052432269
1199,5.830547332763672,5.737998008728027,0.00018253567495998512
1200,5.591989994049072,5.696008205413818,0.00018250016720692112
1201,5.773857116699219,5.879397392272949,0.0001824646272808879
1202,5.915371894836426,5.813065528869629,0.00018242905519765665
1203,5.836922645568848,5.843272686004639,0.00018239345097301307
1204,6.089642524719238,5.931095123291016,0.000182357814622757
1205,6.040930271148682,6.1907758712768555,0.00018232214616270255
1206,6.1848554611206055,6.1260175704956055,0.00018228644560867817
1207,6.1485443115234375,6.131407737731934,0.00018225071297652646
1208,5.909751892089844,6.077483177185059,0.00018221494828210425
1209,6.238351821899414,6.300617218017578,0.00018217915154128265
1210,5.839169025421143,5.982036113739014,0.00018214332276994695
1211,6.096951484680176,6.1107401847839355,0.0001821074619839967
1212,6.3670244216918945,6.238525390625,0.0001820715691993456
1213,6.0677008628845215,6.2329182624816895,0.00018203564443192155
1214,6.131084442138672,6.0612616539001465,0.0001819996876976668
1215,6.09011697769165,6.213117599487305,0.0001819636990125375
1216,6.207396507263184,6.436476707458496,0.0001819276783925042
1217,6.318026542663574,6.284597873687744,0.00018189162585355157
1218,6.050150394439697,6.036849498748779,0.00018185554141167843
1219,6.325222492218018,6.320016860961914,0.00018181942508289773
1220,5.998661041259766,6.157572269439697,0.0001817832768832366
1221,6.054409503936768,5.9293904304504395,0.0001817470968287364
1222,6.185652256011963,6.24140739440918,0.0001817108849354524
1223,5.840744972229004,5.75535774230957,0.00018167464121945424
1224,5.966180324554443,6.078917980194092,0.00018163836569682552
1225,5.900874137878418,6.159956932067871,0.00018160205838366406
1226,6.172271251678467,6.118694305419922,0.00018156571929608172
1227,5.895716190338135,5.793880462646484,0.00018152934845020447
1228,6.192715644836426,6.30617094039917,0.00018149294586217242
1229,5.903883934020996,5.830772876739502,0.00018145651154813966
1230,6.072900772094727,6.04889440536499,0.0001814200455242745
1231,5.742640495300293,5.817979335784912,0.0001813835478067592
1232,5.841190814971924,6.028939247131348,0.0001813470184117902
1233,6.2001729011535645,6.005582332611084,0.00018131045735557787
1234,6.314162254333496,6.278692722320557,0.00018127386465434674
1235,6.417150497436523,6.599551677703857,0.0001812372403243353
1236,6.205844879150391,6.198337554931641,0.00018120058438179611
1237,6.190873622894287,6.167380332946777,0.0001811638968429958
1238,6.227118968963623,6.508185386657715,0.00018112717772421496
1239,6.27211856842041,6.484335899353027,0.0001810904270417482
1240,6.150259017944336,6.397039413452148,0.00018105364481190418
1241,6.021467685699463,6.153491973876953,0.0001810168310510055
1242,6.3952460289001465,6.280416011810303,0.0001809799857753888
1243,6.06053352355957,5.896869659423828,0.00018094310900140472
1244,6.180883407592773,6.255334854125977,0.00018090620074541779
1245,5.8235626220703125,5.900798320770264,0.0001808692610238066
1246,6.293264389038086,6.396331787109375,0.00018083228985296367
1247,6.145443916320801,6.2171196937561035,0.0001807952872492955
1248,6.079877853393555,5.932560443878174,0.0001807582532292225
1249,5.931079864501953,6.087046146392822,0.00018072118780917897
1250,5.928413391113281,5.876400470733643,0.0001806840910056133
1251,5.933248519897461,6.098291397094727,0.0001806469628349877
1252,5.992368698120117,6.002228260040283,0.00018060980331377827
1253,5.963090419769287,5.996537208557129,0.00018057261245847518
1254,5.624176025390625,5.781495094299316,0.00018053539028558226
1255,5.971747875213623,6.142114162445068,0.00018049813681161747
1256,6.006731033325195,6.072001934051514,0.00018046085205311246
1257,6.132396697998047,6.047147750854492,0.00018042353602661305
1258,5.974804878234863,6.000363349914551,0.00018038618874867854
1259,6.420251846313477,6.524463176727295,0.00018034881023588244
1260,6.1100263595581055,6.243071556091309,0.00018031140050481196
1261,6.297874927520752,5.9916462898254395,0.00018027395957206818
1262,6.21984338760376,6.101330757141113,0.0001802364874542661
1263,5.935161113739014,6.017518043518066,0.0001801989841680344
1264,6.08760929107666,6.051018714904785,0.00018016144973001576
1265,5.868415832519531,5.930127143859863,0.00018012388415686661
1266,5.9380903244018555,6.132534503936768,0.0001800862874652572
1267,6.011761665344238,5.932185173034668,0.00018004865967187158
1268,6.202821254730225,6.305245876312256,0.00018001100079340757
1269,5.898111343383789,5.886928081512451,0.0001799733108465769
1270,5.978468418121338,6.134827613830566,0.000179935589848105
1271,6.077744960784912,5.957810401916504,0.00017989783781473107
1272,6.088132858276367,5.954197883605957,0.00017986005476320808
1273,5.8450212478637695,6.174505710601807,0.0001798222407103029
1274,6.201452255249023,6.164717674255371,0.0001797843956727959
1275,6.144269943237305,6.125061988830566,0.00017974651966748146
1276,5.898855209350586,6.160900592803955,0.00017970861271116755
1277,5.839470386505127,5.958037853240967,0.0001796706748206759
1278,5.885461807250977,5.774313449859619,0.000179632706012842
1279,5.926567554473877,6.024542331695557,0.00017959470630451508
1280,6.04578971862793,6.093769073486328,0.000179556675712558
1281,6.0740251541137695,6.1698174476623535,0.00017951861425384734
1282,5.903624534606934,5.940490245819092,0.00017948052194527347
1283,6.185172080993652,6.163758277893066,0.00017944239880374036
1284,5.725179195404053,5.792963027954102,0.00017940424484616573
1285,5.883211135864258,5.653897762298584,0.00017936606008948084
1286,6.315685272216797,6.366274833679199,0.0001793278445506308
1287,5.746737480163574,5.982726097106934,0.0001792895982465743
1288,6.0200958251953125,5.703988552093506,0.00017925132119428364
1289,6.273857116699219,6.350698471069336,0.00017921301341074474
1290,5.723881721496582,5.8197340965271,0.0001791746749129573
1291,5.894279479980469,5.8090386390686035,0.00017913630571793457
1292,5.709925651550293,5.811481952667236,0.00017909790584270342
1293,6.122376441955566,6.09597110748291,0.00017905947530430426
1294,5.8057146072387695,5.747128963470459,0.0001790210141197913
1295,6.128173828125,6.130537033081055,0.0001789825223062321
1296,6.039923667907715,5.985712051391602,0.00017894399988070803
1297,6.131076812744141,6.083370685577393,0.00017890544686031395
1298,6.004785060882568,5.984654426574707,0.00017886686326215828
1299,5.900585651397705,5.949887275695801,0.0001788282491033631
1300,6.195101261138916,6.199202060699463,0.00017878960440106386
1301,5.885128021240234,5.825185298919678,0.0001787509291724098
1302,6.03272819519043,5.9694013595581055,0.0001787122234345636
1303,6.132141590118408,6.136010646820068,0.0001786734872047014
1304,6.066208839416504,6.145616054534912,0.000178634720500013
1305,6.009555816650391,6.122625827789307,0.00017859592333770166
1306,6.019850730895996,6.163515567779541,0.00017855709573498413
1307,6.089398384094238,5.962624549865723,0.00017851823770909076
1308,6.094550609588623,6.031616687774658,0.00017847934927726534
1309,6.005271911621094,6.025309085845947,0.00017844043045676513
1310,6.024975776672363,6.1735663414001465,0.0001784014812648609
1311,6.029439926147461,6.141955852508545,0.00017836250171883694
1312,6.348726749420166,6.348378658294678,0.00017832349183599094
1313,6.312675476074219,6.3640546798706055,0.0001782844516336341
1314,5.864664554595947,5.799774169921875,0.00017824538112909107
1315,6.230380058288574,6.261960983276367,0.0001782062803396999
1316,5.9020304679870605,6.020448684692383,0.00017816714928281212
1317,6.049260139465332,5.896646976470947,0.00017812798797579274
1318,5.798764228820801,5.856396675109863,0.00017808879643602007
1319,6.178962707519531,6.200277328491211,0.00017804957468088597
1320,6.2149200439453125,5.981839656829834,0.00017801032272779562
1321,6.186887741088867,6.231507301330566,0.00017797104059416762
1322,6.036908149719238,6.100632190704346,0.00017793172829743396
1323,6.239748001098633,6.277770042419434,0.00017789238585504003
1324,6.081333160400391,6.105162620544434,0.0001778530132844446
1325,5.7173919677734375,5.849479675292969,0.0001778136106031198
1326,6.363936901092529,6.349842071533203,0.00017777417782855116
1327,5.960730075836182,5.966472625732422,0.00017773471497823748
1328,6.099251747131348,6.090289115905762,0.00017769522206969096
1329,6.419713020324707,5.970737457275391,0.00017765569912043714
1330,6.075961112976074,6.007032871246338,0.0001776161461480149
1331,5.825425148010254,5.863619327545166,0.0001775765631699764
1332,5.763424873352051,5.786654472351074,0.00017753695020388717
1333,5.936203956604004,5.959432601928711,0.00017749730726732604
1334,6.245576858520508,6.165576457977295,0.00017745763437788508
1335,6.270284652709961,6.3617753982543945,0.00017741793155316967
1336,5.82645320892334,5.833917140960693,0.0001773781988107986
1337,6.071115016937256,6.028623580932617,0.0001773384361684037
1338,6.140192031860352,6.03757905960083,0.00017729864364363028
1339,6.2692766189575195,6.149050235748291,0.00017725882125413684
1340,6.224880218505859,6.205836772918701,0.0001772189690175951
1341,5.747914791107178,5.783812522888184,0.00017717908695169004
1342,6.278237342834473,6.319115161895752,0.00017713917507411993
1343,6.2513017654418945,5.932206153869629,0.0001770992334025962
1344,6.233150959014893,6.249989032745361,0.0001770592619548435
1345,5.992247581481934,6.090131759643555,0.0001770192607485998
1346,5.854608535766602,5.79583740234375,0.00017697922980161612
1347,6.038424491882324,5.9881768226623535,0.0001769391691316568
1348,5.905215263366699,5.928643703460693,0.00017689907875649932
1349,5.957448959350586,6.165494918823242,0.00017685895869393433
1350,5.986018180847168,6.198365211486816,0.00017681880896176568
1351,5.776169300079346,5.8212480545043945,0.00017677862957781037
1352,6.23463773727417,6.270203113555908,0.0001767384205598986
1353,6.009199619293213,5.960938930511475,0.00017669818192587368
1354,5.999629020690918,5.956660270690918,0.00017665791369359204
1355,6.0203471183776855,6.064916610717773,0.00017661761588092328
1356,5.904181480407715,5.992767810821533,0.00017657728850575013
1357,5.853458881378174,5.947861671447754,0.00017653693158596845
1358,6.151213645935059,6.214158058166504,0.00017649654513948718
1359,6.156161308288574,6.205202102661133,0.00017645612918422836
1360,6.183335781097412,6.227557182312012,0.00017641568373812715
1361,6.091256618499756,6.173851490020752,0.0001763752088191318
1362,6.378714561462402,6.2218122482299805,0.00017633470444520355
1363,6.191465377807617,6.250487327575684,0.00017629417063431691
1364,5.878165245056152,6.039072036743164,0.0001762536074044592
1365,5.873773574829102,5.884745121002197,0.000176213014773631
1366,5.717048645019531,5.662924289703369,0.00017617239275984588
1367,6.049428939819336,6.164743423461914,0.00017613174138113037
1368,6.323042392730713,6.399356365203857,0.00017609106065552413
1369,6.08517599105835,6.333322048187256,0.0001760503506010798
1370,6.0276970863342285,5.783435344696045,0.00017600961123586303
1371,5.931826591491699,5.899518013000488,0.00017596884257795248
1372,5.990023612976074,6.010562896728516,0.00017592804464543982
1373,5.940428733825684,5.8630523681640625,0.00017588721745642974
1374,6.004912376403809,6.0746660232543945,0.0001758463610290398
1375,6.249627113342285,6.221658706665039,0.0001758054753814007
1376,5.92524528503418,5.878228187561035,0.000175764560531656
1377,5.891027450561523,5.936473369598389,0.00017572361649796222
1378,6.110696792602539,6.10936164855957,0.0001756826432984888
1379,5.9976372718811035,5.972230434417725,0.0001756416409514183
1380,5.988524436950684,5.945314884185791,0.00017560060947494597
1381,5.898978233337402,5.917667388916016,0.0001755595488872802
1382,5.9080915451049805,5.889142990112305,0.00017551845920664216
1383,5.900359153747559,5.9298930168151855,0.00017547734045126595
1384,6.23069953918457,6.1701812744140625,0.00017543619263939863
1385,5.955753803253174,6.075202465057373,0.00017539501578930008
1386,6.1041340827941895,6.010347843170166,0.00017535380991924316
1387,6.1296000480651855,6.086394786834717,0.00017531257504751354
1388,6.079128265380859,6.035999774932861,0.00017527131119240977
1389,6.035395622253418,6.225988864898682,0.00017523001837224322
1390,6.066629886627197,6.085807800292969,0.00017518869660533822
1391,6.056039333343506,6.020724773406982,0.0001751473459100319
1392,5.998631477355957,6.054407596588135,0.00017510596630467416
1393,5.87757682800293,6.006582736968994,0.00017506455780762778
1394,5.799543380737305,5.941206455230713,0.0001750231204372684
1395,5.897213935852051,5.770385265350342,0.00017498165421198444
1396,6.049937725067139,6.152697563171387,0.00017494015915017706
1397,5.959000110626221,6.072612285614014,0.00017489863527026032
1398,5.840503692626953,5.97855281829834,0.00017485708259066109
1399,5.97898530960083,6.091198444366455,0.00017481550112981883
1400,6.10064697265625,6.109390735626221,0.00017477389090618598
1401,6.010211944580078,5.989523887634277,0.00017473225193822767
1402,5.967904090881348,5.83861780166626,0.00017469058424442172
1403,5.936644554138184,5.908100128173828,0.00017464888784325878
1404,6.0804877281188965,5.939929962158203,0.00017460716275324224
1405,5.883068561553955,5.994431018829346,0.00017456540899288815
1406,5.921003341674805,5.952513217926025,0.0001745236265807254
1407,6.017731666564941,6.080344200134277,0.00017448181553529542
1408,5.820833206176758,6.006288528442383,0.00017443997587515255
1409,6.047347068786621,5.892758369445801,0.00017439810761886367
1410,5.854874610900879,6.011213779449463,0.00017435621078500842
1411,5.850583553314209,6.006089210510254,0.00017431428539217914
1412,6.0344085693359375,6.130892753601074,0.00017427233145898073
1413,5.989941120147705,5.994442939758301,0.00017423034900403096
1414,5.951257705688477,5.931077480316162,0.00017418833804596005
1415,6.115187644958496,6.2898454666137695,0.00017414629860341093
1416,6.008887767791748,6.021796703338623,0.00017410423069503928
1417,5.977283477783203,5.9935102462768555,0.00017406213433951328
1418,6.004741668701172,6.176705360412598,0.00017402000955551376
1419,5.9848809242248535,5.971394062042236,0.00017397785636173423
1420,5.963836193084717,5.879985809326172,0.00017393567477688075
1421,6.024730682373047,6.256667613983154,0.00017389346481967198
1422,6.351954460144043,5.856173515319824,0.00017385122650883915
1423,5.99537467956543,5.954659461975098,0.00017380895986312617
1424,6.137857437133789,6.187248229980469,0.00017376666490128944
1425,6.460603713989258,6.463277339935303,0.00017372434164209793
1426,6.105249881744385,6.051901340484619,0.00017368199010433318
1427,5.999988555908203,6.262684345245361,0.00017363961030678927
1428,6.3571672439575195,6.24575138092041,0.00017359720226827288
1429,6.3086700439453125,6.388800144195557,0.00017355476600760313
1430,6.107524394989014,6.136650085449219,0.0001735123015436117
1431,5.786273002624512,5.868798732757568,0.00017346980889514283
1432,5.6024675369262695,5.8411545753479,0.00017342728808105324
1433,6.3530683517456055,6.289056301116943,0.00017338473912021203
1434,6.019169807434082,6.074337482452393,0.00017334216203150109
1435,6.081061363220215,5.956406593322754,0.00017329955683381446
1436,6.110576629638672,6.108527660369873,0.00017325692354605877
1437,6.292830944061279,6.356079578399658,0.00017321426218715327
1438,5.7664475440979,6.067083358764648,0.00017317157277602945
1439,5.989010810852051,5.920788764953613,0.00017312885533163135
1440,5.972992897033691,5.545995235443115,0.00017308610987291546
1441,6.053108215332031,6.155461311340332,0.00017304333641885065
1442,6.157768726348877,6.16383695602417,0.00017300053498841826
1443,6.270136833190918,6.247946262359619,0.00017295770560061204
1444,6.118659973144531,6.191961288452148,0.0001729148482744381
1445,6.083005905151367,6.026877403259277,0.000172871963028915
1446,6.673335075378418,6.478508949279785,0.00017282904988307366
1447,6.012839317321777,5.8829193115234375,0.00017278610885595742
1448,6.062877178192139,6.081943511962891,0.00017274313996662195
1449,6.148475170135498,5.998679161071777,0.00017270014323413527
1450,6.315526008605957,6.313997268676758,0.0001726571186775778
1451,6.205451488494873,6.132094383239746,0.00017261406631604236
1452,5.869305610656738,5.836984634399414,0.0001725709861686339
1453,6.069077491760254,5.953522205352783,0.00017252787825447
1454,6.330158233642578,5.917828559875488,0.0001724847425926803
1455,6.023155212402344,6.053511619567871,0.0001724415792024069
1456,6.010236740112305,6.0181498527526855,0.00017239838810280414
1457,6.274799346923828,6.323579788208008,0.0001723551693130387
1458,5.985200881958008,6.084138870239258,0.0001723119228522895
1459,6.227045059204102,6.089599132537842,0.00017226864873974774
1460,6.110438346862793,5.973924160003662,0.00017222534699461698
1461,6.0359086990356445,6.223504543304443,0.000172182017636113
1462,6.198756217956543,6.141795635223389,0.0001721386606834637
1463,6.0384135246276855,6.041382312774658,0.00017209527615590943
1464,6.039775848388672,6.187526226043701,0.00017205186407270263
1465,6.035706520080566,5.900928974151611,0.00017200842445310807
1466,6.023864269256592,6.265880107879639,0.0001719649573164027
1467,5.837344169616699,5.7686662673950195,0.00017192146268187562
1468,6.11342191696167,6.016108512878418,0.0001718779405688282
1469,6.088533401489258,6.114426612854004,0.000171834390996574
1470,6.061652660369873,6.136906147003174,0.0001717908139844388
1471,6.131646156311035,6.147630214691162,0.00017174720955176042
1472,6.080394744873047,6.100237846374512,0.00017170357771788904
1473,6.014961242675781,6.166113376617432,0.0001716599185021868
1474,6.068037986755371,6.014458179473877,0.0001716162319240282
1475,6.066847801208496,6.103754043579102,0.00017157251800279966
1476,5.922910690307617,6.013398170471191,0.00017152877675789992
1477,5.9619975090026855,5.8734917640686035,0.00017148500820873973
1478,6.001789569854736,6.081512451171875,0.00017144121237474207
1479,6.813776016235352,6.2610859870910645,0.0001713973892753419
1480,6.260300636291504,6.040536880493164,0.00017135353892998634
1481,5.978815078735352,5.976115703582764,0.00017130966135813462
1482,5.885673999786377,5.884343147277832,0.00017126575657925802
1483,5.9704132080078125,6.124298572540283,0.0001712218246128399
1484,6.145211219787598,6.215490341186523,0.00017117786547837566
1485,6.165755271911621,6.178924083709717,0.00017113387919537285
1486,6.237297058105469,6.2491326332092285,0.00017108986578335096
1487,5.885525703430176,5.998440265655518,0.00017104582526184152
1488,6.176143646240234,6.114790916442871,0.00017100175765038823
1489,6.07415246963501,5.884098052978516,0.00017095766296854666
1490,6.157354354858398,6.11660099029541,0.00017091354123588442
1491,5.981345176696777,6.0675859451293945,0.0001708693924719812
1492,5.857737064361572,5.951559066772461,0.00017082521669642856
1493,5.855848789215088,5.866394519805908,0.00017078101392883023
1494,5.868978500366211,6.048357009887695,0.00017073678418880173
1495,6.166330814361572,6.2343621253967285,0.00017069252749597063
1496,6.2200446128845215,6.358201503753662,0.00017064824386997654
1497,5.706769943237305,6.035140037536621,0.00017060393333047087
1498,6.141132354736328,6.153993129730225,0.00017055959589711703
1499,6.105340480804443,6.259302139282227,0.0001705152315895904
1500,5.866689682006836,5.838382720947266,0.0001704708404275783
1501,5.993415355682373,6.063168048858643,0.00017042642243077992
1502,5.997808456420898,5.87483024597168,0.00017038197761890634
1503,6.088323593139648,6.02730131149292,0.0001703375060116806
1504,5.810990810394287,5.831340312957764,0.00017029300762883758
1505,6.286462783813477,6.169398307800293,0.0001702484824901241
1506,5.951223850250244,6.014580249786377,0.00017020393061529875
1507,5.954108238220215,6.0618367195129395,0.00017015935202413212
1508,6.252692222595215,6.231348991394043,0.00017011474673640653
1509,6.075178623199463,6.0718865394592285,0.00017007011477191626
1510,6.20681095123291,6.3353047370910645,0.00017002545615046736
1511,6.328893184661865,6.0809197425842285,0.0001699807708918777
1512,6.127911567687988,6.084421634674072,0.00016993605901597698
1513,5.759729862213135,5.633466720581055,0.00016989132054260676
1514,5.850728511810303,5.9137444496154785,0.00016984655549162034
1515,5.999339580535889,6.067137241363525,0.00016980176388288283
1516,6.181185722351074,6.174253940582275,0.00016975694573627122
1517,5.9878644943237305,6.101869583129883,0.0001697121010716741
1518,6.101773262023926,5.919790744781494,0.00016966722990899196
1519,6.06717586517334,6.184804916381836,0.000169622332268137
1520,6.023838996887207,6.106799125671387,0.00016957740816903318
1521,5.948974609375,6.145966053009033,0.0001695324576316162
1522,6.0419840812683105,6.213672161102295,0.0001694874806758335
1523,6.218607425689697,6.0478692054748535,0.00016944247732164421
1524,6.161501884460449,6.082803249359131,0.0001693974475890193
1525,6.165712356567383,6.142427444458008,0.00016935239149794122
1526,5.9935407638549805,5.938107967376709,0.00016930730906840428
1527,6.438202857971191,6.30681848526001,0.0001692622003204145
1528,5.831221580505371,5.8540544509887695,0.00016921706527398946
1529,6.055954933166504,5.9961957931518555,0.0001691719039491585
1530,5.983024597167969,6.078831672668457,0.00016912671636596258
1531,6.0049333572387695,5.949236869812012,0.00016908150254445434
